Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Attività (product.metafields.shopify.activity),Età (product.metafields.shopify.age-group),Stile dello stivale (product.metafields.shopify.boot-style),Istruzioni per la cura (product.metafields.shopify.care-instructions),Tipo di chiusura (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Materiale per calzature (product.metafields.shopify.footwear-material),Tipo di altezza del tacco (product.metafields.shopify.heel-height-type),Stile dell’occasione (product.metafields.shopify.occasion-style),Funzionalità della scarpa (product.metafields.shopify.shoe-features),Vestibilità della scarpa (product.metafields.shopify.shoe-fit),Numero di scarpa (product.metafields.shopify.shoe-size),Stile pantofola (product.metafields.shopify.slipper-style),Stile scarpa da ginnastica (product.metafields.shopify.sneaker-style),Genere di destinazione (product.metafields.shopify.target-gender),Punta della scarpa (product.metafields.shopify.toe-style),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
asics-gel-nyc-cream-fossil,Asics Gel-NYC Cream Fossil,"<p> </p>
<p><span>Le ASICS Gel-NYC Cream Fossil si distinguono per la loro estetica pulita e contemporanea, ideali per chi desidera una sneaker che unisca design raffinato, comfort tecnico e versatilità urbana.</span></p>
<p><span>L’intersuola è dotata di tecnologia GEL™ visibile sul tallone e sull’avampiede, combinata con schiuma FF Blast™, per garantire un’ammortizzazione reattiva e un comfort costante. La suola in gomma, con battistrada a trazione multidirezionale, assicura stabilità e grip su ogni superficie.</span></p>
<ul>
<li><strong>100% Autentico</strong></li>
<li>
<strong>Condizioni</strong>: Nuovo</li>
<li>
<strong>Vestibilità</strong>: Regolare</li>
<li>
<strong>SKU</strong>: 1203A383-112</li>
<li>
<strong>Data di uscita</strong>: Giugno 2025</li>
</ul>",Shoes&clothing_reselling,Apparel & Accessories > Shoes > Sneakers,Sneakers,"""sneakers"", Sneakers&shoes Donna, “sneakers donna”",true,TAGLIE,38,,,,,,,,,0.0,shopify,deny,manual,180.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AsicsGel-NYCCreamFossil_ca6a3fc7-fc05-4c3b-aa51-7241575863dc.webp?v=1769639265,1,"",false,,,universale,adulti,,,allaccio,beige,mesh; gomma,piatto,casual,con-imbottitura; resistente-allo-scivolamento; design-traspirante,regular,42,,in-basso,unisex,rotondo,,kg,,,active
asics-gel-nyc-cream-fossil,,,,,,,,,39,,,,,,,,,0.0,shopify,deny,manual,180.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AsicsGel-NYCCreamFossil.webp6.webp?v=1769639265,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
asics-gel-nyc-cream-fossil,,,,,,,,,39.5,,,,,,,,,0.0,shopify,deny,manual,180.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AsicsGel-NYCCreamFossil1_9c922259-2574-4513-9866-a3712aee0ec8.webp?v=1769639265,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
asics-gel-nyc-cream-fossil,,,,,,,,,40,,,,,,,,,0.0,shopify,deny,manual,180.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AsicsGel-NYCCreamFossil1.webp6.webp?v=1769639265,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
asics-gel-nyc-cream-fossil,,,,,,,,,40.5,,,,,,,,,0.0,shopify,deny,manual,180.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AsicsGel-NYCCreamFossil2_d254e696-7276-4c8b-b6f0-8f50ed868799.webp?v=1769639265,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
asics-gel-nyc-cream-fossil,,,,,,,,,41.5,,,,,,,,,0.0,shopify,deny,manual,180.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AsicsGel-NYCCreamFossil.webp5.webp?v=1769639265,6,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-black-grey,Adidas XLG Runner Deluxe Black Grey,"<p><strong>Sneakers dal design rétro-running con estetica chunky, ammortizzazione avanzata e una palette elegante in nero e grigio per uno stile urbano e moderno.</strong></p>
<p>La combinazione di nero e grigio dona profondità e versatilità al design, rendendo queste sneakers perfette per outfit streetwear, casual o sportivi. Inoltre, la scarpa è realizzata con almeno il 20% di materiali riciclati, in linea con l’impegno sostenibile di adidas.</p>
<ul>
<li><strong>100% Autentico</strong></li>
<li>
<strong>Condizioni</strong>: Nuovo</li>
<li>
<strong>Vestibilità</strong>: Regolare</li>
<li>
<strong>SKU</strong>: JR3086</li>
<li>
<strong>Data di uscita:</strong> 4 Ottobre 2024</li>
<li>
<strong>Colorway</strong>: Core Black / Grey Six / Carbon</li>
<li>
<strong>Colore</strong>: Nero / Grigio</li>
</ul>",Shoes&clothing_reselling,Apparel & Accessories > Shoes > Sneakers,Sneakers,"""sneakers"", sneakers uomo, “sneakers donna”",true,TAGLIE,36,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeBlackGrey1.webp?v=1769638851,1,"",false,,,corsa; universale,adulti; adolescenti,,,allaccio,nero,mesh; gomma; sintetico,piatto,casual,con-imbottitura; ecologico; materiali-riciclati,regular,41,,moda; in-basso,unisex,rotondo,,kg,,,active
adidas-xlg-runner-deluxe-black-grey,,,,,,,,,36 2/3,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeBlackGrey2.webp?v=1769638851,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-black-grey,,,,,,,,,37 1/3,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeBlackGrey3.webp?v=1769638851,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-black-grey,,,,,,,,,38,,,,,,,,,0.0,shopify,deny,manual,229.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeBlackGrey4.webp?v=1769638851,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-black-grey,,,,,,,,,39 1/3,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeBlackGrey5.webp?v=1769638850,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-black-grey,,,,,,,,,40,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeBlackGrey6.webp?v=1769638850,6,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-black-grey,,,,,,,,,40 2/3,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-black-grey,,,,,,,,,41 1/3,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-black-grey,,,,,,,,,42,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-black-grey,,,,,,,,,42 2/3,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-black-grey,,,,,,,,,44,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-black-grey,,,,,,,,,44 2/3,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,PUMA LAMELO BALL LAFRANCÉ AMOUR MOMENT BEIGE CREAM,"<p><span>Le Puma LaMelo Ball LaFrancé Amour Moment rappresentano la perfetta fusione tra moda retrò e design contemporaneo, nate dalla collaborazione tra Puma e il brand LaFrancé, firmato dal campione NBA LaMelo Ball. Questa sneaker unisce estetica esagerata, materiali premium e dettagli esclusivi che riflettono lo stile audace e distintivo del giocatore.</span></p>
<p><span>La tomaia in canvas resistente color Alpine Snow è impreziosita da sovrapposizioni in vernice lucida, che aggiungono brillantezza e un tocco moderno al design. L’imbottitura spessa intorno al collo e ai pannelli laterali crea una silhouette chunky ispirata alla moda dei primi anni 2000, mentre l’intersuola in EVA a tutta lunghezza offre un’ammortizzazione confortevole e una calzata stabile. La cupsole in gomma avvolgente assicura trazione e durabilità, mentre il branding “LaFrancé” inciso sulla suola e sull’intersuola celebra l’identità del giocatore.</span></p>
<ul>
<li><strong>100% Autentico</strong></li>
<li><span><strong>Condizioni</strong>: Nuovo</span></li>
<li><span><strong>Vestibilità</strong>: Regolare</span></li>
<li><span><strong>SKU</strong>: <chrome_annotation role=""link"">310864-01</chrome_annotation></span></li>
<li><span><strong>Data di uscita:</strong> Luglio 2024</span></li>
<li><span><strong>Colorway</strong>: Alpine Snow</span></li>
<li><span><strong>Colore</strong>: Beige</span></li>
</ul>",Shoes&clothing_reselling,Apparel & Accessories > Shoes > Sneakers,"","""sneakers"", sneakers uomo, Sneakers&shoes Donna, “sneakers donna”",true,taglie,35.5,,,,,,,,,0.0,shopify,deny,manual,269.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/310864-01_Puma_LaMelo_Ball_LaFrance_Amour_Moment_Beige_Cream_2.webp?v=1769718076,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,36,,,,,,,,,0.0,shopify,deny,manual,258.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/310864-01_Puma_LaMelo_Ball_LaFrance_Amour_Moment_Beige_Cream_34.webp?v=1769718076,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,37,,,,,,,,,0.0,shopify,deny,manual,210.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/310864-01_Puma_LaMelo_Ball_LaFrance_Amour_Moment_Beige_Cream_46.webp?v=1769718076,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,37.5,,,,,,,,,0.0,shopify,deny,manual,195.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/PumaLaMeloBallLaFranceAmourMomentBeigeCream1.webp?v=1769718076,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,38,,,,,,,,,0.0,shopify,deny,manual,195.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/PumaLaMeloBallLaFranceAmourMomentBeigeCream2.webp?v=1769718076,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,38.5,,,,,,,,,0.0,shopify,deny,manual,345.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,39,,,,,,,,,0.0,shopify,deny,manual,465.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,40,,,,,,,,,0.0,shopify,deny,manual,495.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,40.5,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,41,,,,,,,,,0.0,shopify,deny,manual,269.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,42,,,,,,,,,0.0,shopify,deny,manual,258.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,42.5,,,,,,,,,0.0,shopify,deny,manual,290.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,43,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,44,,,,,,,,,0.0,shopify,deny,manual,323.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,44.5,,,,,,,,,0.0,shopify,deny,manual,345.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,45,,,,,,,,,0.0,shopify,deny,manual,345.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,46,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
puma-lamelo-ball-lafrance-amour-moment-beige-cream,,,,,,,,,47,,,,,,,,,0.0,shopify,deny,manual,185.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,Adidas XLG Runner Deluxe Grey Metallic Silver,"<p><span>La tonalità </span><span>Grey Metallic Silver</span><span>aggiunge un tocco contemporaneo e versatile, ideale per outfit urban o sportivi. Inoltre, il modello è realizzato</span><span>con almeno il 20% di materiali riciclati</span><span>, confermando l’impegno di Adidas verso una produzione più sostenibile.</span></p>
<ul>
<li><strong>100% Autentico</strong></li>
<li>
<strong>Condizioni</strong>: Nuovo</li>
<li>
<strong>Vestibilità</strong>: Regolare</li>
<li>
<strong>SKU</strong>: JR9631</li>
<li>
<strong>Data di uscita</strong>: 15 Gennaio 2025</li>
<li>
<strong>Colorway</strong>: Grey / Metallic Silver / Cloud White</li>
<li>
<strong>Colore</strong>: Grigio / Argento</li>
</ul>",Shoes&clothing_reselling,Apparel & Accessories > Shoes > Athletic Shoes,Sneakers,"""sneakers"", sneakers uomo, Sneakers&shoes Donna, “sneakers donna”",true,Taglie,36,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeGreyMetallicSilver.webp?v=1769720435,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,36 2/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeGreyMetallicSilver2.jpg?v=1769720435,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,37 1/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeGreyMetallicSilver2.webp?v=1769720433,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,38,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeGreyMetallicSilver3.webp?v=1769720434,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,38 2/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeGreyMetallicSilver6.webp?v=1769720434,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,39 1/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeGreyMetallicSilver7.webp?v=1769720434,6,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,40,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeGreyMetallicSilver9.webp?v=1769720434,7,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,40 2/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,41 1/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,42,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,42 2/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,43 1/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,44,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,44 2/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,45 1/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,46,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,46 2/3,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-grey-metallic-silver,,,,,,,,,47 1/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,Adidas XLG Runner Deluxe Gray,"<p><span>Ideali per chi cerca performance e stile in un’unica scarpa, queste XLG Runner Deluxe si inseriscono nel percorso di Adidas verso la sostenibilità, con almeno il 20% di materiali riciclati. Perfette per la città come per il tempo libero, incarnano la visione del brand: innovazione, comfort e responsabilità ambientale.</span></p>
<ul>
<li><strong>100% Autentico</strong></li>
<li>
<strong>Condizioni</strong>: Nuovo</li>
<li>
<strong>Vestibilità</strong>: Regolare</li>
<li>
<strong>SKU</strong>: JR9633</li>
<li>
<strong>Data di uscita</strong>: 6 Febbraio 2025</li>
<li>
<strong>Colorway</strong>: Grey / Silver Metallic / Black</li>
<li>
<strong>Colore</strong>: Grigio</li>
</ul>",Shoes&clothing_reselling,Apparel & Accessories > Shoes > Sneakers,Sneakers,"""sneakers"", sneakers uomo, Sneakers&shoes Donna, “sneakers donna”",true,Taglie,36,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AdidasXLGRunnerDeluxeGray.webp?v=1769720797,1,"",false,,,corsa; universale,adulti; adolescenti,,,allaccio,grigi,mesh; sintetico,piatto,casual,,regular,42,,moda; in-basso,unisex,rotondo,,kg,,,active
adidas-xlg-runner-deluxe-gray,,,,,,,,,36 2/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/JR9633_Adidas_XLG_Runner_Deluxe_Gray_1.webp?v=1769720797,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,37 1/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/JR9633_Adidas_XLG_Runner_Deluxe_Gray_2.webp?v=1769720797,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,38,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/JR9633_Adidas_XLG_Runner_Deluxe_Gray_3.webp?v=1769720797,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,38 2/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/JR9633_Adidas_XLG_Runner_Deluxe_Gray_4.webp?v=1769720797,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,39 1/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/JR9633_Adidas_XLG_Runner_Deluxe_Gray_7.webp?v=1769720798,6,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,40,,,,,,,,,0.0,shopify,deny,manual,247.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/JR9633_Adidas_XLG_Runner_Deluxe_Gray_8.jpg?v=1769720797,7,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,40 2/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/JR9633_Adidas_XLG_Runner_Deluxe_Gray_9.webp?v=1769720797,8,"",,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,41 1/3,,,,,,,,,0.0,shopify,deny,manual,247.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,42,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,42 2/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,43 1/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,44,,,,,,,,,0.0,shopify,deny,manual,269.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,44 2/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,45 1/3,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,46,,,,,,,,,0.0,shopify,deny,manual,236.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,46 2/3,,,,,,,,,0.0,shopify,deny,manual,345.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
adidas-xlg-runner-deluxe-gray,,,,,,,,,47 1/3,,,,,,,,,0.0,shopify,deny,manual,269.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,Jordan 4 Yellow Thunder,"<p>Le Air Jordan 4 Retro Thunder (2023) segnano il ritorno di una delle colorway più amate della storica silhouette firmata Tinker Hatfield. Dopo il successo delle release del 2006 e del 2012, questa nuova edizione Primavera/Estate 2023 mantiene intatto tutto il carattere deciso che ha reso iconico il modello, aggiornandolo con materiali premium e dettagli ricercati.<br>Le Thunder 2023 sono considerate un vero grail per i collezionisti, e fonte d’ispirazione per le varianti Lightning e Red Thunder, confermando ancora una volta la forza di questa colorway storica nella sneaker culture. </p>
<p>100% Autentico<br>Condizioni: Nuovo<br>Vestibilità: leggermente stretta (selezionare mezza taglia in più)<br>SKU: DH6927-017<br>Data di uscita: Maggio 2023<br>Colorway: Black / Tour Yellow<br>Colore: Giallo / Nero</p>",Shoes&clothing_reselling,Apparel & Accessories > Shoes > Sneakers,Sneakers,"""sneakers"", Nike, sneakers uomo, Sneakers&shoes Donna, “sneakers donna”",true,Taglie,35.5,,,,,,,,,0.0,shopify,deny,manual,366.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/DH6927-017_Jordan_4_Yellow_Thunder.webp?v=1769866512,1,"",false,,,basket,adulti,,,allaccio,nero; geometrica,pelle; mesh,piatto,casual,con-imbottitura; design-traspirante,regular,40,,moda; in-cima,unisex,rotondo,,kg,,,active
jordan-4-yellow-thunder,,,,,,,,,36,,,,,,,,,0.0,shopify,deny,manual,315.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/DH6927-017_Jordan_4_Yellow_Thunder_1.webp?v=1769866512,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,36.5,,,,,,,,,0.0,shopify,deny,manual,247.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/DH6927-017_Jordan_4_Yellow_Thunder_2.webp?v=1769866513,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
